time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-12-27T18:24:05.780Z,9.298,93.817,39.1,5,mwc,52,69.2,,1.07,us,usp000dbyj,2016-11-10T00:56:13.786Z,"Nicobar Islands, India region",earthquake,,10.6,,,reviewed,us,hrv
2004-12-27T18:20:25.620Z,8.007,91.89,30,4.3,mb,15,134.5,,0.71,us,usp000dbyh,2014-11-07T01:24:25.744Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T18:14:14.600Z,7.706,93.005,30,4.4,mb,10,182,,1.25,us,usp000dbyg,2014-11-07T01:24:25.742Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T18:12:18.500Z,37.16,22.09,4,3.2,md,9,139.8,,,us,usp000dbyf,2014-11-07T01:24:25.741Z,"southern Greece",earthquake,,,,,reviewed,ath,ath
2004-12-27T18:09:33.730Z,2.754,94.631,42.3,5.3,mwc,83,53.5,,0.99,us,usp000dbyd,2016-11-10T00:56:12.780Z,"off the west coast of northern Sumatra",earthquake,,10.9,,,reviewed,us,hrv
2004-12-27T18:06:50.790Z,5.054,92.865,30,3.9,mb,10,153.7,,0.66,us,usp000dbyc,2014-11-07T01:24:25.730Z,"off the west coast of northern Sumatra",earthquake,,,,1,reviewed,us,us
2004-12-27T18:06:14.270Z,53.082,-166.734,20.3,2.7,ml,10,255.4,,,us,usp000dbyb,2019-02-13T02:11:46.324Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2004-12-27T17:59:24.220Z,6.935,94.373,30,4.3,mb,16,101.6,,0.75,us,usp000dbya,2014-11-07T01:24:25.726Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T17:52:38.580Z,7.352,91.44,30,4.1,mb,9,204.8,,1.14,us,usp000dby9,2014-11-07T01:24:25.725Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T17:50:57.750Z,6.63,94.756,30,4,mb,9,181.6,,0.78,us,usp000dby8,2014-11-07T01:24:25.724Z,"Nicobar Islands, India region",earthquake,,,,1,reviewed,us,us
2004-12-27T17:48:45.770Z,4.275,93.556,30,4.4,mb,16,102.4,,1.04,us,usp000dby7,2014-11-07T01:24:25.722Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-27T17:45:51.180Z,4.646,93.986,28.8,4.5,mb,30,96.6,,0.51,us,usp000dby6,2014-11-07T01:24:25.719Z,"off the west coast of northern Sumatra",earthquake,,,,10,reviewed,us,us
2004-12-27T17:42:33.470Z,11.838,91.798,22.8,4.9,mb,36,47.5,,0.63,us,usp000dby5,2014-11-07T01:24:25.715Z,"Andaman Islands, India region",earthquake,,,,15,reviewed,us,us
2004-12-27T17:40:03.630Z,5.597,93.156,20.2,5.2,mwc,165,34.5,,0.77,us,usp000dby4,2016-11-10T00:56:11.789Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-27T17:35:37.500Z,21.609,143.105,290,3.8,mb,19,127.2,,0.56,us,usp000dby3,2014-11-07T01:24:25.698Z,"Mariana Islands region",earthquake,,24.7,,3,reviewed,us,us
2004-12-27T17:32:31.220Z,7.542,94.224,22.8,4.4,mb,25,111.1,,1.19,us,usp000dby2,2014-11-07T01:24:25.696Z,"Nicobar Islands, India region",earthquake,,,,6,reviewed,us,us
2004-12-27T17:31:20.300Z,-34.944,-70.538,0,2.6,ml,10,295.6,,,us,usp000dby1,2014-11-07T01:24:25.694Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,,reviewed,guc,guc
2004-12-27T17:27:24.790Z,11.279,92.546,30,4,mb,9,178.7,,0.86,us,usp000dby0,2014-11-07T01:24:25.693Z,"Andaman Islands, India region",earthquake,,,,1,reviewed,us,us
2004-12-27T17:23:40.310Z,13.598,92.789,30,4.1,mb,13,154.8,,0.95,us,usp000dbxz,2014-11-07T01:24:25.691Z,"Andaman Islands, India region",earthquake,,,,1,reviewed,us,us
2004-12-27T17:21:38.300Z,7.996,94.046,30,4.3,mb,12,102.7,,1.4,us,usp000dbxy,2014-11-07T01:24:25.689Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T17:16:30.410Z,6.584,94.709,23.7,4.8,mb,41,87.7,,0.81,us,usp000dbxx,2014-11-07T01:24:25.686Z,"Nicobar Islands, India region",earthquake,,,,16,reviewed,us,us
2004-12-27T17:13:11.620Z,13.234,92.391,30,4.2,mb,20,155.5,,0.93,us,usp000dbxw,2014-11-07T01:24:25.684Z,"Andaman Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-27T17:08:59.800Z,10.337,93.143,30,4.3,mb,15,179.2,,0.92,us,usp000dbxv,2014-11-07T01:24:25.682Z,"Andaman Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-27T16:58:21.330Z,51.505,16.078,5,2.8,ml,13,158.8,,0.71,us,usp000dbxs,2014-11-07T01:24:25.676Z,"Poland",earthquake,,,,,reviewed,us,zamg
2004-12-27T16:54:43.420Z,5.588,93.266,32.9,4.3,mb,20,102.6,,0.61,us,usp000dbxq,2014-11-07T01:24:25.673Z,"off the west coast of northern Sumatra",earthquake,,33.8,,4,reviewed,us,us
2004-12-27T16:52:09.100Z,49.39,6.91,1,3,ml,27,78.8,,,us,usp000dbxp,2014-11-07T01:24:25.669Z,"Germany",earthquake,,,,,reviewed,str,ldg
2004-12-27T16:48:51.430Z,36.4721667,-121.0398333,0.744,2.57,md,30,73,0.04775,0.07,nc,nc21430499,2017-01-10T00:46:05.067Z,"Central California",earthquake,0.24,0.96,0.14,30,reviewed,nc,nc
2004-12-27T16:45:11.460Z,4.029,94.422,35.2,4.4,mb,35,71.9,,0.7,us,usp000dbxn,2014-11-07T01:24:25.666Z,"off the west coast of northern Sumatra",earthquake,,,,9,reviewed,us,us
2004-12-27T16:39:49.470Z,4.8,94.21,35.1,4.7,mb,57,65.3,,0.75,us,usp000dbxm,2014-11-07T01:24:25.660Z,"off the west coast of northern Sumatra",earthquake,,14.7,,15,reviewed,us,us
2004-12-27T16:38:24.960Z,5.841,93.426,38.7,4.6,mb,23,113.7,,0.78,us,usp000dbxk,2014-11-07T01:24:25.656Z,"off the west coast of northern Sumatra",earthquake,,,,7,reviewed,us,us
2004-12-27T16:33:55.350Z,8.454,92.145,29,4.8,mb,50,101.7,,0.88,us,usp000dbxj,2014-11-07T01:24:25.649Z,"Nicobar Islands, India region",earthquake,,,,18,reviewed,us,us
2004-12-27T16:31:13.190Z,19.358,145.793,200,4.3,mb,15,123.6,,1.02,us,usp000dbxh,2014-11-07T01:24:25.647Z,"Maug Islands region, Northern Mariana Islands",earthquake,,,,1,reviewed,us,us
2004-12-27T16:28:15.620Z,8.61,92.169,28.6,4.5,mb,30,72.2,,0.92,us,usp000dbxg,2014-11-07T01:24:25.642Z,"Nicobar Islands, India region",earthquake,,,,6,reviewed,us,us
2004-12-27T16:26:21.000Z,4.871,93.791,30,4.4,mb,20,101.5,,0.99,us,usp000dbxf,2014-11-07T01:24:25.640Z,"off the west coast of northern Sumatra",earthquake,,,,1,reviewed,us,us
2004-12-27T16:25:21.040Z,8.416,94.199,30,4.1,mb,15,101.7,,1.06,us,usp000dbxe,2014-11-07T01:24:25.639Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T16:22:44.190Z,9.208,93.476,30,4.5,mb,26,81.9,,0.88,us,usp000dbxd,2014-11-07T01:24:25.636Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T16:18:11.990Z,4.819,94.261,38,5,mwc,104,52.7,,0.82,us,usp000dbxc,2016-11-10T00:56:10.802Z,"off the west coast of northern Sumatra",earthquake,,8.1,,,reviewed,us,hrv
2004-12-27T16:13:58.250Z,8.671,91.407,30,4.5,mb,16,199.2,,0.91,us,usp000dbxb,2014-11-07T01:24:25.625Z,"Nicobar Islands, India region",earthquake,,,,1,reviewed,us,us
2004-12-27T16:08:18.410Z,5.773,93.07,30.7,4.4,mb,27,91.8,,0.69,us,usp000dbx9,2014-11-07T01:24:25.598Z,"off the west coast of northern Sumatra",earthquake,,17.5,,7,reviewed,us,us
2004-12-27T15:57:24.780Z,9.158,93.343,27,4.3,mb,20,109.9,,0.83,us,usp000dbx8,2014-11-07T01:24:25.596Z,"Nicobar Islands, India region",earthquake,,20.7,,5,reviewed,us,us
2004-12-27T15:49:32.870Z,7.223,92.278,33.8,4.6,mb,34,167.9,,0.74,us,usp000dbx7,2014-11-07T01:24:25.591Z,"Nicobar Islands, India region",earthquake,,,,13,reviewed,us,us
2004-12-27T15:46:19.260Z,5.644,93.283,30,4.3,mb,16,179.5,,0.83,us,usp000dbx6,2014-11-07T01:24:25.590Z,"off the west coast of northern Sumatra",earthquake,,,,5,reviewed,us,us
2004-12-27T15:41:01.600Z,10.465,92.829,24.1,4.8,mb,50,157.4,,0.64,us,usp000dbx5,2014-11-07T01:24:25.585Z,"Andaman Islands, India region",earthquake,,21,,21,reviewed,us,us
2004-12-27T15:30:39.050Z,6.568,92.635,30,4.1,mb,15,177.2,,1,us,usp000dbx4,2014-11-07T01:24:25.584Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T15:27:59.280Z,3.482,93.914,30,4.6,mb,13,185.6,,0.98,us,usp000dbx3,2014-11-07T01:24:25.582Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-27T15:20:33.640Z,10.592,93.588,23.9,5.2,mwc,108,65.2,,0.84,us,usp000dbx2,2016-11-10T00:56:09.781Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T15:18:42.980Z,7.602,92.001,30,3.9,mb,9,187.3,,0.78,us,usp000dbx1,2014-11-07T01:24:25.572Z,"Nicobar Islands, India region",earthquake,,,,1,reviewed,us,us
2004-12-27T15:12:14.703Z,39.5938,-119.7949,3.4,2.5,ml,27,68.32,0.026,0.1353,nn,nn00122461,2018-04-24T21:31:01.755Z,"Nevada",earthquake,,1.3,0.09,2,reviewed,nn,nn
2004-12-27T15:05:36.610Z,2.831,94.173,30,4.3,mb,10,211,,0.38,us,usp000dbx0,2014-11-07T01:24:25.570Z,"off the west coast of northern Sumatra",earthquake,,,,2,reviewed,us,us
2004-12-27T14:59:00.160Z,9.212,93.443,22.3,4.4,mb,12,180,,0.74,us,usp000dbwz,2014-11-07T01:24:25.568Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T14:46:46.490Z,12.35,92.469,19,5.6,mwc,364,26.2,,0.76,us,usp000dbwy,2016-11-10T00:56:29.569Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T14:43:48.510Z,13.11,92.724,30,4.5,mb,15,176.7,,0.62,us,usp000dbwx,2014-11-07T01:24:25.539Z,"Andaman Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T14:37:23.150Z,13.066,93.219,30,4.3,mb,11,176.3,,1.08,us,usp000dbww,2014-11-07T01:24:25.537Z,"Andaman Islands, India region",earthquake,,,,1,reviewed,us,us
2004-12-27T14:30:49.800Z,16.665,-100.604,10,4,md,5,275.6,,,us,usp000dbwv,2014-11-07T01:24:25.536Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2004-12-27T14:30:32.330Z,8.546,93.873,24.2,5.2,mwc,106,69.1,,0.85,us,usp000dbwu,2016-11-10T00:56:29.081Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T14:29:10.580Z,12.232,92.46,23.4,4.5,mb,17,177.8,,0.82,us,usp000dbwt,2014-11-07T01:24:25.523Z,"Andaman Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T14:20:53.870Z,8.096,92.715,39.4,4.8,mb,57,64.8,,0.86,us,usp000dbws,2014-11-07T01:24:25.516Z,"Nicobar Islands, India region",earthquake,,,,31,reviewed,us,us
2004-12-27T14:13:44.190Z,8.645,93.517,30,4.3,mb,23,184.9,,0.51,us,usp000dbwr,2014-11-07T01:24:25.514Z,"Nicobar Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-27T14:12:38.260Z,5.416,93.215,30,4.2,mb,13,190.8,,0.57,us,usp000dbwq,2014-11-07T01:24:25.512Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-27T14:06:47.250Z,8.28,92.896,30,4.4,mb,22,177.7,,0.97,us,usp000dbwp,2014-11-07T01:24:25.510Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T14:05:12.150Z,8.068,91.971,28.4,4.2,mb,11,138.7,,0.73,us,usp000dbwn,2014-11-07T01:24:25.509Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T13:56:42.520Z,6.244,95.314,30,4.6,mb,9,188.7,,1.38,us,usp000dbwk,2014-11-07T01:24:25.506Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T13:55:20.560Z,7.856,91.784,23.7,4.3,mb,11,182.9,,0.95,us,usp000dbwj,2014-11-07T01:24:25.504Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T13:50:03.160Z,3.432,95.118,30,4.5,mb,14,103.6,,0.97,us,usp000dbwh,2014-11-07T01:24:25.503Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-27T13:44:39.300Z,4.971,94.941,30,4.7,mb,21,260,,0.67,us,usp000dbwg,2014-11-07T01:24:25.500Z,"off the west coast of northern Sumatra",earthquake,,,,9,reviewed,us,us
2004-12-27T13:44:13.350Z,5.934,92.053,30,4.1,mb,11,184.6,,1.18,us,usp000dbwf,2014-11-07T01:24:25.499Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-27T13:40:51.010Z,-17.775,-178.642,537.4,4.7,mb,29,76.1,,0.87,us,usp000dbwe,2014-11-07T01:24:25.496Z,"Fiji region",earthquake,,10.4,,5,reviewed,us,us
2004-12-27T13:38:54.560Z,12.822,92.485,36.7,4.5,mb,23,137.3,,1.03,us,usp000dbwd,2014-11-07T01:24:25.492Z,"Andaman Islands, India region",earthquake,,,,9,reviewed,us,us
2004-12-27T13:34:25.070Z,2.732,95.58,22.7,4.7,mb,31,91.2,,0.94,us,usp000dbwc,2014-11-07T01:24:25.488Z,"Simeulue, Indonesia",earthquake,,,,16,reviewed,us,us
2004-12-27T13:29:54.140Z,19.652,-68.32,24.5,3.9,md,20,102.1,,,us,usp000dbwb,2014-11-07T01:24:25.486Z,"Dominican Republic region",earthquake,,,,,reviewed,rspr,rspr
2004-12-27T13:27:56.550Z,2.713,96.05,23.8,4.8,mb,28,134.7,,0.7,us,usp000dbw9,2014-11-07T01:24:25.480Z,"Simeulue, Indonesia",earthquake,,,,11,reviewed,us,us
2004-12-27T13:25:18.320Z,4.376,94.17,30,4,mb,10,184.5,,0.74,us,usp000dbw8,2014-11-07T01:24:25.478Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-27T13:04:30.420Z,5.301,94.465,30,4.4,mb,11,187.9,,0.75,us,usp000dbw7,2014-11-07T01:24:25.477Z,"northern Sumatra, Indonesia",earthquake,,,,1,reviewed,us,us
2004-12-27T12:58:01.220Z,7.292,92.519,25.8,4.7,mb,38,131,,0.99,us,usp000dbw6,2014-11-07T01:24:25.473Z,"Nicobar Islands, India region",earthquake,,,,17,reviewed,us,us
2004-12-27T12:48:18.010Z,8.576,93.842,25.1,4.9,mb,50,88.3,,0.73,us,usp000dbw4,2014-11-07T01:24:25.466Z,"Nicobar Islands, India region",earthquake,,,,14,reviewed,us,us
2004-12-27T12:45:11.230Z,8.889,92.222,29.8,4.4,mb,21,175.2,,0.92,us,usp000dbw3,2014-11-07T01:24:25.464Z,"Nicobar Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-27T12:40:58.400Z,7.217,93.274,30,4.2,mb,8,208.8,,1.09,us,usp000dbw2,2014-11-07T01:24:25.463Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T12:39:10.630Z,52.128,174.055,24.7,3.9,mb,19,140.1,,0.65,us,usp000dbw1,2014-11-07T01:24:25.460Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,10.9,,3,reviewed,us,us
2004-12-27T12:33:44.300Z,13.59,93.053,30,4.2,mb,11,175.9,,0.82,us,usp000dbw0,2014-11-07T01:24:25.458Z,"Andaman Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T12:28:26.230Z,10.948,92.351,30,3.9,mb,11,175.9,,0.85,us,usp000dbvz,2014-11-07T01:24:25.455Z,"Andaman Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T12:22:51.360Z,9.545,93.186,30,4.5,mb,16,179.9,,0.64,us,usp000dbvy,2014-11-07T01:24:25.452Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T12:13:59.570Z,12.805,92.684,27.6,5,mwc,98,47.6,,0.86,us,usp000dbvx,2016-11-10T00:56:28.571Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T12:08:26.950Z,7.507,92.292,30,4,mb,9,141.1,,1.26,us,usp000dbvw,2014-11-07T01:24:25.320Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T11:58:36.500Z,4.826,94.822,30,5,mb,15,269.1,,0.46,us,usp000dbvv,2014-11-07T01:24:25.318Z,"off the west coast of northern Sumatra",earthquake,,,,6,reviewed,us,us
2004-12-27T11:57:55.490Z,8.075,92.296,25,5.1,mwc,125,49.8,,0.84,us,usp000dbvu,2016-11-10T00:56:28.016Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T11:54:58.630Z,13.89,-91.756,78.3,4.4,md,8,267.1,,1.49,us,usp000dbvt,2014-11-07T01:24:25.304Z,"offshore Guatemala",earthquake,,23.7,,,reviewed,us,unm
2004-12-27T11:47:13.700Z,5.641,93.244,30,4.3,mb,19,100.2,,0.83,us,usp000dbvs,2014-11-07T01:24:25.302Z,"off the west coast of northern Sumatra",earthquake,,,,4,reviewed,us,us
2004-12-27T11:38:52.780Z,10.938,91.473,30,4.4,mb,18,176.5,,0.93,us,usp000dbvq,2014-11-07T01:24:25.298Z,"Andaman Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-27T11:30:43.630Z,7.547,92.425,30,4.7,mb,34,100.7,,1.09,us,usp000dbvp,2014-11-07T01:24:25.294Z,"Nicobar Islands, India region",earthquake,,,,15,reviewed,us,us
2004-12-27T11:20:38.300Z,5.144,93.536,30,4.5,mb,16,101.8,,0.86,us,usp000dbvn,2014-11-07T01:24:25.291Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-27T11:19:45.810Z,4.632,94.739,30,4.5,mb,23,100,,0.8,us,usp000dbvm,2014-11-07T01:24:25.279Z,"off the west coast of northern Sumatra",earthquake,,,,6,reviewed,us,us
2004-12-27T11:19:05.430Z,6.026,94.936,30,4.2,mb,20,174.5,,0.6,us,usp000dbvk,2014-11-07T01:24:25.277Z,"Nicobar Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-27T11:06:47.430Z,10.794,92.645,30,4.4,mb,19,179.1,,0.99,us,usp000dbvg,2014-11-07T01:24:25.273Z,"Andaman Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T11:06:30.750Z,4.12,94.046,37.1,4.6,mb,27,95,,0.69,us,usp000dbvf,2014-11-07T01:24:25.270Z,"off the west coast of northern Sumatra",earthquake,,,,9,reviewed,us,us
2004-12-27T11:01:18.570Z,8.776,93.46,30,4.6,mb,25,81.6,,1.06,us,usp000dbve,2014-11-07T01:24:25.268Z,"Nicobar Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-27T10:58:09.400Z,-35.327,-70.558,7.2,3.2,ml,10,321.2,,,us,usp000dbvd,2014-11-07T01:24:25.266Z,"Maule, Chile",earthquake,,,,,reviewed,guc,guc
2004-12-27T10:46:47.700Z,13.657,93.05,25,5.3,mb,76,58,,0.9,us,usp000dbva,2014-11-07T01:24:25.257Z,"Andaman Islands, India region",earthquake,,15.1,,42,reviewed,us,us
2004-12-27T10:46:38.970Z,13.681,93.039,32.1,5.4,mwc,164,26.7,,1.02,us,usp000dbv9,2016-11-10T00:56:27.524Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T10:45:36.990Z,3.169,93.882,30,4.8,mb,27,95.9,,0.79,us,usp000dbv8,2014-11-07T01:24:25.226Z,"off the west coast of northern Sumatra",earthquake,,,,5,reviewed,us,us
2004-12-27T10:36:22.970Z,38.7491667,-122.7263333,2.891,4.31,mw,52,26,0.02613,0.08,nc,nc21430438,2020-05-06T07:02:23.294Z,"Northern California",earthquake,0.11,0.28,,6,reviewed,nc,nc
2004-12-27T10:35:34.280Z,4.189,95.078,30,3.8,mb,11,183.9,,0.99,us,usp000dbv5,2014-11-07T01:24:25.218Z,"northern Sumatra, Indonesia",earthquake,,,,1,reviewed,us,us
2004-12-27T10:28:10.470Z,8.248,93.805,30,4.5,mb,21,99.9,,0.97,us,usp000dbv4,2014-11-07T01:24:25.216Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T10:07:17.700Z,-29.315,-69.612,125,3.7,md,7,212.5,,,us,usp000dbv3,2014-11-07T01:24:25.215Z,"San Juan, Argentina",earthquake,,,,,reviewed,guc,guc
2004-12-27T10:05:05.440Z,4.724,95.11,49.7,5.7,mwc,292,37.1,,0.74,us,usp000dbv2,2020-01-04T03:36:25.154Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-27T10:01:41.570Z,7.512,92.645,48.5,5,mb,29,100.4,,1.26,us,usp000dbv1,2014-11-07T01:24:25.189Z,"Nicobar Islands, India region",earthquake,,24,,4,reviewed,us,us
2004-12-27T09:57:52.730Z,7.706,92.645,9.1,5.7,mwc,185,59.9,,0.92,us,usp000dbv0,2016-11-10T00:56:26.531Z,"Nicobar Islands, India region",earthquake,,19.5,,,reviewed,us,hrv
2004-12-27T09:39:06.800Z,5.348,94.65,35,6.1,mwb,468,36,,0.81,us,usp000dbuz,2020-01-04T03:36:09.999Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2004-12-27T09:37:25.030Z,7.584,92.667,40.3,4.7,mb,44,100.4,,0.89,us,usp000dbuy,2014-11-07T01:24:25.125Z,"Nicobar Islands, India region",earthquake,,17.3,,10,reviewed,us,us
2004-12-27T09:33:21.780Z,9.296,93.685,30,4.4,mb,11,218.9,,0.6,us,usp000dbux,2014-11-07T01:24:25.123Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T09:31:56.920Z,4.717,97.439,30,4.5,mb,13,112.8,,0.83,us,usp000dbuw,2014-11-07T01:24:25.122Z,"northern Sumatra, Indonesia",earthquake,,,,5,reviewed,us,us
2004-12-27T09:24:07.750Z,13.252,93.166,30,4.4,mb,22,107.4,,1.07,us,usp000dbuv,2014-11-07T01:24:25.120Z,"Andaman Islands, India region",earthquake,,,,7,reviewed,us,us
2004-12-27T09:18:12.570Z,7.799,-36.653,10,4.8,mb,55,66.2,,0.82,us,usp000dbuu,2014-11-07T01:24:25.114Z,"central Mid-Atlantic Ridge",earthquake,,,,21,reviewed,us,us
2004-12-27T09:14:34.840Z,-3.682,100.73,27,4.7,mb,21,143.8,,0.89,us,usp000dbut,2014-11-07T01:24:25.112Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,6,reviewed,us,us
2004-12-27T09:09:14.610Z,8.357,93.424,30,4.4,mb,15,188.4,,0.63,us,usp000dbus,2014-11-07T01:24:25.110Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T09:06:24.150Z,36.966,28.293,21.4,2.9,ml,6,183.5,,,us,usp000dbur,2014-11-07T01:24:25.109Z,"Dodecanese Islands, Greece",earthquake,,,,,reviewed,isk,isk
2004-12-27T09:00:04.100Z,-13.389,169.429,10,4.4,mb,17,170.9,,1.21,us,usp000dbuq,2014-11-07T01:24:25.107Z,"Vanuatu region",earthquake,,,,3,reviewed,us,us
2004-12-27T08:52:59.360Z,-5.305,102.54,44.4,4.6,mb,15,181.7,,0.68,us,usp000dbup,2014-11-07T01:24:25.105Z,"southern Sumatra, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-27T08:48:08.480Z,25.511,128.75,9.7,4.3,mwr,15,134.5,,1.06,us,usp000dbun,2014-11-07T01:24:25.103Z,"Ryukyu Islands, Japan",earthquake,,37,,,reviewed,us,nied
2004-12-27T08:37:38.470Z,6.477,93.279,30,5.6,mwc,138,55.1,,0.89,us,usp000dbuk,2016-11-10T00:56:25.020Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T08:34:52.710Z,36.956,27.601,5,2.9,ml,5,240.5,,,us,usp000dbuj,2014-11-07T01:24:25.081Z,"Dodecanese Islands, Greece",earthquake,,,,,reviewed,isk,isk
2004-12-27T08:21:40.190Z,5.521,94.606,51.2,5.3,mwc,166,52.8,,0.79,us,usp000dbuh,2016-11-10T00:56:24.048Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-27T08:20:11.260Z,11.694,92.313,22.7,4.6,mb,21,175.3,,0.75,us,usp000dbug,2014-11-07T01:24:25.064Z,"Andaman Islands, India region",earthquake,,,,7,reviewed,us,us
2004-12-27T08:17:49.500Z,5.656,93,30,4.3,mb,14,103,,0.96,us,usp000dbuf,2014-11-07T01:24:25.062Z,"off the west coast of northern Sumatra",earthquake,,,,2,reviewed,us,us
2004-12-27T08:11:02.270Z,5.478,94.134,19.2,5,mb,83,103,,1.36,us,usp000dbue,2014-11-07T01:24:25.055Z,"northern Sumatra, Indonesia",earthquake,,,,33,reviewed,us,us
2004-12-27T07:47:35.400Z,2.709,94.512,23.3,5.5,mwc,140,59.4,,0.74,us,usp000dbud,2016-11-10T00:56:22.997Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-27T07:33:38.970Z,6.084,93.301,30,4.3,mb,21,132.1,,0.7,us,usp000dbuc,2014-11-07T01:24:25.033Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T07:32:38.840Z,12.352,92.503,21.6,4.5,mb,24,105.3,,0.84,us,usp000dbub,2014-11-07T01:24:25.030Z,"Andaman Islands, India region",earthquake,,,,8,reviewed,us,us
2004-12-27T07:15:05.050Z,11.354,92.114,34.1,4.7,mb,51,128.5,,1.01,us,usp000dbua,2014-11-07T01:24:25.026Z,"Andaman Islands, India region",earthquake,,,,12,reviewed,us,us
2004-12-27T07:10:50.070Z,-7.258,129.03,91.8,4.1,mb,15,115.8,,1.52,us,usp000dbu9,2014-11-07T01:24:25.024Z,"Kepulauan Babar, Indonesia",earthquake,,37.6,,5,reviewed,us,us
2004-12-27T07:05:10.750Z,-29.291,-177.04,76.2,4.6,mb,11,214.5,,1.32,us,usp000dbu8,2014-11-07T01:24:25.022Z,"Kermadec Islands, New Zealand",earthquake,,14.2,,1,reviewed,us,us
2004-12-27T06:59:14.650Z,3.033,95.538,27.2,5.6,mwc,167,39.3,,0.85,us,usp000dbu7,2020-01-04T03:35:56.948Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
